  144  | Timestamp: 0.737873  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20
  145  | Timestamp: 0.737877  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   2   bounding box:   origin = ivec2:{x=220 y=972}; half extent = ivec2:{x=200 y=10}
  146  | Timestamp: 0.737881  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  147  | Timestamp: 0.737892  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelLuaFPSLabel_3
  148  | Timestamp: 0.737896  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20
  149  | Timestamp: 0.737902  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20
  150  | Timestamp: 0.737906  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   3   bounding box:   origin = ivec2:{x=220 y=942}; half extent = ivec2:{x=200 y=10}
  151  | Timestamp: 0.737910  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  152  | Timestamp: 0.737920  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelLuaFPSLabel_3
  153  | Timestamp: 0.737924  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20
  154  | Timestamp: 0.737930  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20
  155  | Timestamp: 0.737934  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   3   bounding box:   origin = ivec2:{x=220 y=942}; half extent = ivec2:{x=200 y=10}
  156  | Timestamp: 0.737938  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  157  | Timestamp: 0.737946  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelUpperImage_4
  158  | Timestamp: 0.737950  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   4   mAbsoluteOrigin:   ivec2:{x=50 y=0}   mWidth:   320   mHeight:   321
  159  | Timestamp: 0.737955  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   4   mAbsoluteOrigin:   ivec2:{x=50 y=571}   mWidth:   320   mHeight:   321
  160  | Timestamp: 0.737960  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   4   bounding box:   origin = ivec2:{x=210 y=731}; half extent = ivec2:{x=160 y=160}
  161  | Timestamp: 0.737965  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   4   mAbsoluteOrigin:   ivec2:{x=50 y=571}   mWidth:   320   mHeight:   321   rootWidth:   1920   rootHeight:   1043
  162  | Timestamp: 0.737974  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelBottomImage_5
